ID,Title,Vote Average,Date,Original Language,Genre IDs,IsMovie
510242,Psycho-Pass: Sinners of the System - Case.1 Crime and Punishment,6.7,2019-01-25,ja,"[16, 878, 80]",True
257440,Term Life,6,2016-04-29,en,"[53, 18, 28, 9648]",True
975490,Snoopy Presents: Lucy's School,7.4,2022-08-11,en,"[10751, 16]",True
11861,How to Make an American Quilt,6.4,1995-10-06,en,"[18, 10749]",True
97006,Tyler Perry's Temptation: Confessions of a Marriage Counselor,6.6,2013-03-29,en,[18],True
877655,Dangerous,1,2022-04-08,hi,"[10749, 80, 28, 53]",True
506596,Ploey: You Never Fly Alone,6.1,2018-04-12,en,"[16, 10751]",True
8286,The Unfaithful Wife,7,1969-01-22,fr,"[80, 18, 53]",True
4566,Michael Clayton,6.8,2007-09-28,en,"[18, 53, 9648, 80]",True
359983,The Lion Guard: Return of the Roar,6.7,2015-11-22,en,"[10751, 10770, 16]",True
36679,Godzilla vs. King Ghidorah,6.9,1991-12-14,ja,"[28, 12, 878]",True
7007,Rising Sun,6.1,1993-07-30,en,"[28, 18, 53]",True
16885,The General,6.7,1998-05-01,en,"[80, 18]",True
13924,The Adventures of André and Wally B.,5.3,1984-12-17,en,"[10751, 16, 35]",True
341689,How to Talk to Girls at Parties,6,2017-10-06,en,"[35, 10402, 10749, 878]",True
1057872,Tokyo Revengers 2 Part 1: Bloody Halloween - Destiny,6.4,2023-04-21,ja,"[28, 80, 18]",True
833326,Zero Fucks Given,6.5,2022-03-02,fr,[18],True
13665,Arthur,6.5,1981-07-17,en,"[35, 18, 10749]",True
773975,End of the Road,6.1,2022-09-09,en,"[18, 53]",True
440161,The Sisters Brothers,6.8,2018-09-19,en,"[18, 37]",True
15582,Teen Wolf Too,4.1,1987-11-20,en,"[35, 14, 10751]",True
640793,My Bossy Girl,5.6,2019-12-04,ko,"[35, 10749]",True
7095,Jack,6.3,1996-08-09,en,"[35, 10751, 18]",True
2990,Pacific Heights,6.2,1990-09-28,en,[53],True
504982,The Jurassic Games,4.7,2018-05-21,en,"[878, 28, 27]",True
480001,The Art of Self-Defense,6.6,2019-07-12,en,"[35, 53]",True
22611,Little Nemo: Adventures in Slumberland,6.8,1989-07-15,ja,"[12, 16, 10751, 14]",True
6073,The Mexican,5.9,2001-03-01,en,"[28, 35, 80, 10749]",True
8416,The Conformist,7.7,1971-01-29,it,[18],True
477044,Bergman Island,6.2,2021-07-14,en,"[18, 10749]",True
313106,Doctor Who: The Day of the Doctor,8.2,2013-11-23,en,"[878, 12]",True
25468,My Dinner with Andre,7.5,1981-10-11,en,[18],True
26593,Rio Lobo,6.4,1970-04-01,en,[37],True
199420,Pawn Shop Chronicles,5.7,2013-07-12,en,"[28, 35]",True
32049,Best of the Best 2,5.8,1993-03-05,en,"[28, 53]",True
9675,Sideways,7.1,2004-10-22,en,"[35, 18, 10749]",True
501907,A Beautiful Day in the Neighborhood,7,2019-09-07,en,"[18, 36]",True
763148,Time Is Up,6.5,2021-09-09,en,"[10749, 18]",True
487702,F*&% the Prom,5.9,2017-12-05,en,"[35, 18]",True
654,On the Waterfront,7.9,1954-06-22,en,"[80, 18, 10749]",True
618354,Superman: Man of Tomorrow,7.2,2020-08-23,en,"[16, 28, 878]",True
383205,Pati Sagle Uchapati,0,2014-06-13,en,[],True
575222,Doraemon: Nobita's Chronicle of the Moon Exploration,7.7,2019-03-01,ja,"[16, 12, 35, 878, 14]",True
4727,Le Gendarme de Saint-Tropez,7.1,1964-09-08,fr,[35],True
36108,To Each His Own Cinema,6.6,2007-10-31,fr,"[35, 18]",True
617882,Soulmate,7.6,2023-03-15,ko,"[18, 10749]",True
532794,Sex Plate 17,6.2,2017-11-13,ko,"[35, 18, 10749]",True
8208,The Man Who Knew Too Much,6.4,1934-12-01,en,"[53, 9648]",True
999278,The Goldsmith,6,2022-10-08,it,"[27, 53]",True
1196632,Salakab,0,2023-11-17,tl,[53],True
862491,Catwoman: Hunted,5.8,2022-02-07,en,"[16, 28, 80]",True
489326,Mortal,6.5,2020-02-28,en,"[28, 14, 53]",True
583132,Sadako,5.9,2019-05-24,ja,[27],True
853354,"Bob Ross: Happy Accidents, Betrayal & Greed",6.8,2021-08-25,en,[99],True
265177,Mommy,8.3,2014-09-19,fr,[18],True
9099,Sgt. Bilko,5.8,1996-03-29,en,[35],True
6072,One Eight Seven,6.6,1997-07-29,en,"[18, 53]",True
789708,Hilda and the Mountain King,7.5,2021-12-30,en,"[16, 12, 14, 10751, 10770]",True
205220,Philomena,7.4,2013-11-01,en,[18],True
310135,Turbo Kid,6.6,2015-08-14,en,"[28, 12, 35, 878]",True
48624,Urotsukidōji: Legend of the Overfiend,6,1989-03-18,ja,"[16, 28, 27, 14]",True
683127,Earwig and the Witch,6,2021-02-03,ja,"[16, 14, 10751]",True
593035,Alien Warfare,4.1,2019-04-05,en,"[28, 878, 53]",True
451925,Time Freak,6.6,2018-11-09,en,"[878, 35, 10749]",True
270007,Take Down,5.9,2016-05-05,en,[53],True
881211,Snoopy Presents: For Auld Lang Syne,7.2,2021-12-09,en,"[16, 10751]",True
644083,Twist,5.9,2021-01-22,en,"[80, 18, 28]",True
62215,Melancholia,7.2,2011-05-26,en,"[18, 878]",True
8833,Double Trouble,7,1984-10-19,it,"[28, 35]",True
460790,Starship Troopers: Traitor of Mars,5.9,2017-08-21,en,"[28, 16, 878]",True
669583,Did It Happen?,6.5,2020-02-02,hi,[],True
4413,The Brave One,6.5,2007-09-12,en,"[80, 18, 53]",True
12775,Flesh + Blood,6.6,1985-08-30,en,"[12, 18]",True
22787,Whiteout,5.6,2009-09-09,en,"[28, 80, 9648, 53]",True
140,Bad Education,7.4,2004-03-19,es,"[18, 9648]",True
475946,Blade Runner: Black Out 2022,7.2,2017-09-26,en,"[28, 16, 878]",True
754452,The Last Manhunt,5.1,2022-11-18,en,[37],True
11933,Nothing but Trouble,5.3,1991-02-15,en,"[35, 12]",True
11257,A Room with a View,7,1986-03-07,en,"[18, 10749]",True
1074299,Di Ambang Kematian,7,2023-09-28,id,[27],True
41608,God Forgives... I Don't!,6.6,1967-10-31,it,[37],True
39207,Detective Conan: Full Score of Fear,7,2008-04-19,ja,"[16, 28, 80, 9648]",True
985335,Girl at the Window,5.8,2022-08-18,en,"[53, 27]",True
505706,The Golden Glove,6.9,2019-02-21,de,"[18, 53, 80]",True
319888,Eddie the Eagle,7.2,2016-02-25,en,"[35, 18, 36, 12]",True
10616,Contract Killer,7,1998-04-03,cn,"[28, 35, 53]",True
140823,Saving Mr. Banks,7.4,2013-11-29,en,"[35, 18, 36]",True
318121,The Fundamentals of Caring,7.3,2016-06-16,en,"[35, 18]",True
9838,King Solomon's Mines,5.5,1985-11-22,en,"[28, 12, 35]",True
718400,The Vanished,6.1,2020-08-21,en,"[53, 27, 80, 28]",True
247,The Killing,7.7,1956-06-06,en,"[80, 53]",True
521007,Superintelligence,6,2020-12-11,en,"[35, 878, 10749]",True
1140692,The Channel,6.7,2023-07-14,en,[28],True
5551,Space Cowboys,6.4,2000-08-04,en,"[28, 12, 53]",True
826953,Better Nate Than Ever,6.7,2022-03-15,en,"[10402, 10751, 35]",True
45132,Super,6.6,2010-11-26,en,"[35, 28, 18]",True
10795,Tell No One,7.3,2006-11-01,fr,"[18, 53, 80, 9648]",True
1224405,Jujutsu Kaisen - Hidden Inventory/Premature Death and The Shibuya Incident Arcs,10,2023-07-06,ja,"[28, 9648, 27, 14]",True
1224398,Tumbadores,0,2024-01-04,es,"[80, 18]",True
1224296,Unit 262,0,2023-12-05,en,[28],True
1224226,The Monkey King: Heaven's Great Mission,0,2024-01-06,zh,[],True
1223969,Iron Stairs,7,2024-01-06,he,"[35, 27, 14]",True
1223050,Roadkill,10,2024-01-05,en,"[28, 80, 14, 53]",True
393003,Wildflower,5.3,2016-02-05,en,"[53, 18]",True
293768,Kidnap,6.2,2017-06-16,en,"[18, 53]",True
9957,The Benchwarmers,5.9,2006-04-07,en,[35],True
1029446,Selina's Gold,7.1,2022-10-28,tl,[18],True
1103432,BLOODY ESCAPE,0,2024-01-05,ja,[16],True
501630,Summer '03,5.8,2018-09-28,en,"[35, 10749]",True
14709,Varsity Blues,6.2,1999-01-15,en,"[35, 18, 10749]",True
919689,War of the Worlds: Annihilation,4.9,2021-12-22,en,"[878, 28]",True
11828,Erik the Viking,5.8,1989-09-01,en,"[12, 14, 35]",True
420648,The Bar,6.3,2017-02-15,es,"[27, 53, 35]",True
74842,Legend of the Millennium Dragon,5.7,2011-04-29,ja,"[16, 12, 14]",True
387834,Married Women,0,2015-10-14,ko,"[18, 10749]",True
476275,Ferrari: Race to Immortality,7.1,2017-11-03,en,[99],True
438455,The Archer,5.5,2017-03-11,en,[28],True
400090,The Nightingale,7.1,2018-09-23,en,"[18, 53]",True
13199,American Me,7.4,1992-03-13,en,"[80, 18]",True
382748,Stargirl,7.5,2020-03-10,en,"[35, 18, 10749, 10751]",True
300,The Science of Sleep,7,2006-06-25,fr,"[35, 18, 14]",True
989473,Invitation to a Murder,5.7,2023-05-05,en,"[9648, 53]",True
27324,Pulse,6.6,2001-02-03,ja,"[27, 53, 9648]",True
10604,Zorba the Greek,7.5,1964-12-14,el,[18],True
14787,Tom and Jerry: The Magic Ring,6.3,2002-03-12,en,"[10751, 16, 14, 35, 28]",True
786,Almost Famous,7.5,2000-09-15,en,"[18, 10402]",True
11843,The Return of the Pink Panther,6.8,1975-05-21,en,"[9648, 35, 80]",True
12187,Heart and Souls,6.9,1993-08-13,en,"[14, 35, 10749]",True
643,Battleship Potemkin,7.6,1925-12-24,ru,"[18, 36, 10752]",True
23998,"It's Christmastime Again, Charlie Brown",5.9,1992-11-27,en,"[16, 10770, 10751]",True
15152,"OSS 117: Cairo, Nest of Spies",7.3,2006-04-19,fr,"[80, 28, 12, 35]",True
298583,All Roads Lead to Rome,5,2016-01-14,en,"[35, 10749]",True
171337,Siberian Education,6.8,2013-02-27,en,"[18, 80]",True
45958,Biutiful,7.3,2010-10-20,es,[18],True
602666,Detective Chinatown 3,5.8,2021-02-12,zh,"[28, 35, 9648]",True
4031,Going Places,6.8,1974-03-20,fr,"[35, 18]",True
33613,The Girl Who Kicked the Hornet's Nest,7.1,2009-11-27,sv,"[28, 53, 80, 9648]",True
9039,Trapped,6.2,2002-09-20,en,"[28, 80, 53, 18]",True
872497,Resurrection,6.1,2022-07-29,en,"[18, 27, 9648, 53]",True
20737,Air Bud,5.5,1997-08-01,en,"[35, 10751]",True
1184693,Satyashodhak,0,2024-01-05,mr,"[18, 36]",True
21575,A Prophet,7.6,2009-08-26,fr,"[80, 18]",True
9681,Casanova,6.5,2005-12-25,en,"[12, 35, 18, 10749]",True
664236,Extinct,6.3,2021-02-11,en,"[16, 35, 10751, 12]",True
18731,Last Hero in China,6.3,1993-04-01,cn,"[28, 35, 36]",True
10949,Oliver Twist,7.5,1948-06-28,en,"[12, 18, 10751]",True
199534,Wolf Creek 2,6.4,2013-08-30,en,"[27, 53]",True
13411,Malibu's Most Wanted,5.1,2003-04-10,en,"[35, 80]",True
10170,The Russia House,6.1,1990-12-21,en,"[18, 53, 10749]",True
512025,There's Someone Inside Your House,5.4,2021-09-24,en,"[53, 27, 9648]",True
1212560,The Beast of Comedy,0,2024-01-05,ja,[],True
423087,6 Below: Miracle on the Mountain,5.9,2017-10-12,en,"[53, 18]",True
356084,Rape Zombie: Lust of the Dead 4,7.2,2014-08-02,ja,[27],True
63492,What's Your Number?,6.5,2011-09-30,en,"[35, 10749]",True
14326,Nights in Rodanthe,6.3,2008-09-26,en,"[18, 10749]",True
659986,The Owners,5.7,2020-08-27,en,"[27, 9648, 53]",True
152599,The Immigrant,6.3,2013-11-27,en,"[18, 10749]",True
11234,The Omega Man,6.2,1971-08-01,en,"[878, 28]",True
15263,McLintock!,6.6,1963-11-12,en,"[37, 35]",True
8489,Ali,6.8,2001-12-10,en,[18],True
9710,Allan Quatermain and the Lost City of Gold,4.8,1986-12-17,en,"[12, 28, 35, 9648]",True
24833,Santa Buddies,5.9,2009-10-22,en,"[10751, 12]",True
522526,Mona Lisa and the Blood Moon,6.4,2022-09-30,en,"[9648, 14, 53]",True
83965,The Thirteenth Year,6.6,1999-05-15,en,"[10770, 12, 35, 10751]",True
14013,BASEketball,6.1,1998-07-28,en,[35],True
890245,Body Parts,7,2022-06-12,en,[99],True
524247,The Intruder,6.1,2019-05-03,en,[53],True
19403,The Mechanic,6.8,1972-10-06,en,"[28, 80, 53]",True
795813,I'm Your Man,6.8,2021-07-01,de,"[878, 35, 10749]",True
16248,D.A.R.Y.L.,6.4,1985-06-14,en,"[10751, 878, 28]",True
22536,Thirst,7.1,2009-04-30,ko,"[18, 27, 53]",True
306745,Freeheld,7.3,2015-10-02,en,"[10749, 18]",True
25983,The House of the Devil,6.3,2009-10-30,en,[27],True
577,To Die For,6.6,1995-09-22,en,"[18, 35, 80]",True
957457,Moonage Daydream,7.6,2022-09-15,en,"[99, 10402]",True
26480,The Legend of the 7 Golden Vampires,5.9,1974-07-11,en,"[28, 27]",True
401546,The Dinner,4.5,2017-05-05,en,"[18, 53, 9648]",True
67900,Scooby-Doo! Legend of the Phantosaur,7.8,2011-09-03,en,"[16, 9648, 35, 10751]",True
263132,Naked Ambition 3D,5.1,2014-03-25,cn,[35],True
505948,I Am Mother,6.7,2019-06-07,en,"[878, 53]",True
371608,The Strangers: Prey at Night,5.6,2018-03-07,en,"[27, 53]",True
14460,Battle Beyond the Stars,5.3,1980-09-08,en,"[878, 28, 12]",True
18972,The Undefeated,6.2,1969-10-04,en,[37],True
14132,Macross: Do You Remember Love?,7.2,1984-07-21,ja,"[16, 878, 10752, 28]",True
3763,Onibaba,7.7,1964-11-21,ja,"[27, 18]",True
584962,Between Two Ferns: The Movie,6,2019-09-20,en,[35],True
983,The Man Who Would Be King,7.5,1975-12-03,en,"[12, 18]",True
19277,In Hell,6.5,2003-11-24,en,"[28, 18, 53]",True
1066298,Full River Red,5.8,2023-01-22,zh,"[9648, 35, 53, 36]",True
17894,The Beautician and the Beast,6.8,1997-02-07,en,"[35, 10749]",True
120475,Dragon Ball: Episode of Bardock,6.9,2011-12-17,ja,"[28, 16, 878]",True
318,The Million Dollar Hotel,5.9,2000-02-09,en,"[18, 53]",True
283227,A Little Chaos,6.3,2015-03-26,en,"[18, 10749]",True
614,Wild Strawberries,8.1,1957-12-26,sv,[18],True
271706,Big Fish & Begonia,7.4,2016-07-08,zh,"[16, 12, 14]",True
13368,White Christmas,7.2,1954-10-14,en,"[35, 10402, 10749]",True
121824,Stand Up Guys,6,2012-12-14,en,"[53, 35, 28]",True
190847,The Last Days on Mars,5.4,2013-08-11,en,"[878, 53, 27]",True
859235,Coup de Chance,6.6,2023-09-15,fr,"[18, 53, 10749, 35]",True
3089,Red River,7.4,1948-08-26,en,[37],True
1040330,Black Adam: Saviour or Destroyer?,7,2022-10-15,en,[99],True
11963,Three Days of the Condor,7.3,1975-08-01,en,"[53, 9648]",True
297222,PK,7.7,2014-12-18,hi,"[35, 18, 12, 878]",True
292040,Spooks: The Greater Good,6,2015-04-11,en,"[53, 28]",True
12919,Can't Buy Me Love,7,1987-08-14,en,"[18, 35, 10749]",True
435129,The Breadwinner,7.9,2017-11-17,en,"[16, 10752, 18, 10751]",True
402529,All Eyez on Me,6.7,2017-06-12,en,"[36, 18, 10402]",True
326285,American Pastoral,6.2,2016-10-20,en,"[80, 18]",True
11071,Them!,6.8,1954-06-16,en,"[878, 27]",True
327,Brother,7.1,2000-12-13,en,"[80, 18, 53]",True
615667,Ma Rainey's Black Bottom,6.7,2020-11-25,en,"[18, 10402]",True
775,A Trip to the Moon,7.9,1902-04-17,fr,"[12, 878]",True
581526,Deliver Us from Evil,6.9,2020-08-05,ko,"[80, 28, 18]",True
77953,The Campaign,5.8,2012-08-09,en,[35],True
403,Driving Miss Daisy,7.2,1989-12-13,en,[18],True
948163,Timescape,7.7,2022-08-19,en,"[878, 12, 10751]",True
881500,A Christmas Miracle for Daisy,5.9,2021-12-11,en,"[10749, 35, 10751, 10770]",True
461992,Hostile,5.8,2018-03-08,en,"[18, 27, 10749, 878]",True
11841,The 36th Chamber of Shaolin,7.5,1978-02-02,zh,"[28, 12]",True
6973,In the Valley of Elah,6.8,2007-09-14,en,"[36, 18, 53, 80, 9648]",True
228088,Once Upon a Time: The Super Heroes,6.6,2001-12-23,fr,"[99, 10770]",True
146239,Delivery Man,6.2,2013-10-10,en,[35],True
21647,Sex Is Zero 2,5.9,2007-12-12,ko,"[10749, 35]",True
11349,Cape Fear,7.4,1962-04-12,en,[53],True
15515,The 7th Voyage of Sinbad,6.9,1958-12-05,en,"[28, 12, 10751, 14]",True
70841,Doraemon: Nobita's Dinosaur,7.5,2006-03-04,ja,"[16, 12, 10751, 14, 878]",True
20287,Extreme Prejudice,6.2,1987-04-24,en,"[37, 28, 53, 80]",True
499753,Sister-in-law's Seduction,0,2017-07-06,ko,[10749],True
790525,Forever Out of My League,5.8,2022-01-31,it,"[10749, 35]",True
30431,Creation,6.4,2009-09-25,en,"[18, 36]",True
10665,The Strangers,6.1,2008-05-29,en,"[27, 9648, 53]",True
586048,"Kim Ji-young, Born 1982",7.4,2019-10-23,ko,[18],True
785533,The Princess Switch 3: Romancing the Star,6.9,2021-11-18,en,"[10749, 35]",True
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,2014-10-08,en,"[10751, 35]",True
494656,The Legend of the Black Charro,8.1,2018-01-19,es,"[16, 14, 28, 10751, 27]",True
682377,Chick Fight,5.8,2020-11-13,en,"[28, 35]",True
71883,Redline,7.5,2010-05-27,ja,"[16, 28, 878]",True
59429,Paranormal Activity: Tokyo Night,6,2010-11-20,ja,"[27, 53]",True
623195,Falling Inn Love,6.5,2019-08-29,en,"[10749, 35]",True
456154,White Fang,7.4,2018-03-28,fr,"[16, 10751]",True
608994,The Cleansing Hour,6.3,2020-08-13,en,[27],True
458737,First Reformed,7,2018-05-18,en,[18],True
408866,RE:BORN,7.1,2016-09-24,ja,"[28, 80]",True
11935,Capricorn One,6.7,1977-12-10,en,"[18, 28, 53, 878]",True
500006,Utøya: July 22,7.2,2018-03-09,no,"[36, 18]",True
309242,Mississippi Grind,6,2015-07-04,en,"[35, 18]",True
531454,Eurovision Song Contest: The Story of Fire Saga,6.4,2020-06-26,en,"[35, 10402]",True
334376,Ghost in the Shell: The New Movie,6.6,2015-06-20,ja,"[878, 16]",True
24750,Time After Time,6.9,1979-09-28,en,"[12, 18, 35, 878, 53]",True
94047,My Way,7.9,2011-12-21,ko,"[18, 28, 36, 10752]",True
13025,Diary of the Dead,5.6,2007-05-26,en,[27],True
881957,Captain Nova,6,2021-12-01,nl,"[12, 10751, 878]",True
534072,Great White,5.3,2021-05-13,en,"[27, 53]",True
436120,Lu Over the Wall,7,2017-05-19,ja,"[16, 10751, 14, 12, 35, 10402]",True
253980,Marvel One-Shot: All Hail the King,6.8,2014-02-04,en,"[28, 35, 14]",True
8130,Desperately Seeking Susan,6.1,1985-03-29,en,"[18, 35, 80]",True
16237,Teen Titans: Trouble in Tokyo,7.7,2006-09-15,en,"[16, 28, 878, 10770]",True
551298,Under the Sea: A Descendants Story,7.5,2018-09-28,en,"[10402, 10770, 14]",True
71688,The Iron Lady,6.4,2011-12-26,en,"[36, 18]",True
1563,Sans Soleil,7.4,1983-03-02,fr,[99],True
566213,Honeyland,7.9,2019-07-26,mk,[99],True
50435,Bilitis,5.4,1977-03-16,fr,"[18, 10749]",True
627463,The Assistant,6.3,2020-01-31,en,[18],True
464504,A Madea Family Funeral,5.9,2019-03-01,en,[35],True
9541,Jersey Girl,6.1,2004-03-25,en,"[35, 10749, 18]",True
9343,Fitzcarraldo,7.6,1982-03-02,de,"[18, 12]",True
429476,Hell Fest,5.6,2018-09-27,en,"[27, 53]",True
525657,Daughter of the Wolf,5.6,2019-06-14,en,"[28, 53]",True
3172,Bandits,6.3,2001-10-12,en,"[35, 80]",True
15067,"The Good, the Bad, the Weird",7.2,2008-07-16,ko,"[28, 12, 35, 37]",True
11639,The Dark Crystal,7.1,1982-12-17,en,"[12, 10751, 14]",True
46175,Daughters of Darkness,6.3,1971-10-02,en,"[18, 27, 53]",True
11062,City Hall,5.9,1996-02-16,en,"[18, 53]",True
895744,Studio 666,6,2022-02-24,en,"[27, 35, 10402]",True
20857,Hardball,6.5,2001-09-14,en,[18],True
49950,The Roommate,5.4,2011-02-04,en,"[53, 18, 27]",True
243,High Fidelity,7.1,2000-03-17,en,"[18, 35, 10749, 10402]",True
421473,Above Suspicion,6,2019-06-20,en,"[53, 80]",True
348060,Antigang,5.8,2015-08-19,fr,"[28, 18]",True
887,The Best Years of Our Lives,7.8,1946-12-25,en,"[18, 10749, 10752]",True
1145857,Valle de sombras,0,2024-01-12,es,"[12, 53, 18]",True
203,Mean Streets,7.1,1973-10-14,en,"[18, 80]",True
738646,Operation Christmas Drop,6.4,2020-11-05,en,"[35, 10751, 10749, 10770]",True
13757,Melody Time,6.2,1948-05-27,en,"[10402, 10751, 16, 35]",True
11165,Tora! Tora! Tora!,7.2,1970-01-26,en,"[18, 36, 10752]",True
1212662,A Scottish Love Scheme,0,2024-01-13,en,"[10770, 10749]",True
13006,Split Second,5.9,1992-05-01,en,"[28, 80, 27]",True
567006,Kabaneri of the Iron Fortress: The Battle of Unato,7.1,2019-05-10,ja,"[16, 28, 14, 12]",True
574396,Calm with Horses,6.3,2020-03-13,en,"[18, 80]",True
4787,Cassandra's Dream,6.3,2007-06-18,en,"[80, 18, 53]",True
378,Raising Arizona,7,1987-03-01,en,"[35, 80]",True
35854,Flash Point,6.9,2007-07-26,cn,[28],True
9031,I'm for the Hippopotamus,6.8,1979-11-30,it,"[28, 12, 35]",True
438446,Mommy Dead and Dearest,7.4,2017-03-11,en,"[80, 99]",True
6498,Nightwatch,6.9,1994-02-25,da,"[27, 53]",True
9013,Midnight Run,7.2,1988-07-20,en,"[28, 35, 80]",True
413736,Monster High: Welcome to Monster High,6.9,2016-08-27,en,"[16, 10751]",True
8491,Weekend at Bernie's,6.4,1989-07-05,en,"[35, 80]",True
3603,Black Sheep,5.8,2007-03-29,en,"[27, 35]",True
571785,Time to Hunt,7.2,2020-02-22,ko,"[18, 28, 53]",True
65851,Jackass 3.5,6.3,2011-04-01,en,"[35, 99, 28]",True
16559,The Picture of Dorian Gray,7.1,1945-03-03,en,"[18, 14, 53, 27]",True
643532,The Card Counter,6.2,2021-09-03,en,"[18, 53]",True
265193,Still the Water,6.8,2014-06-01,ja,"[18, 10749]",True
14756,Ip Man,7.7,2008-12-12,cn,"[18, 28, 36]",True
37961,Kaiji: The Ultimate Gambler,6.8,2009-10-10,ja,"[53, 18, 9648]",True
918692,Granit,5,2021-12-29,ru,"[28, 10752]",True
250124,The Diary of a Teenage Girl,6.6,2015-08-07,en,"[18, 10749]",True
579831,The Last Frontier,6.6,2020-11-04,ru,"[10752, 18, 36]",True
564145,The Snow Queen: Mirror Lands,7.8,2018-12-21,ru,"[10751, 16, 12, 35, 14]",True
37903,The White Ribbon,7.5,2009-09-24,de,"[18, 9648]",True
12767,Cold Creek Manor,5.4,2003-09-19,en,"[9648, 53]",True
14746,Streets of Fire,6.9,1984-06-01,en,[28],True
929562,In the Forest,5.8,2022-01-28,en,"[27, 53]",True
605373,The Influence,4.8,2019-06-21,es,[27],True
380565,Home Invasion,5.4,2016-02-02,en,"[53, 18, 80, 10770]",True
126319,Ernest & Celestine,7.8,2012-12-12,fr,"[16, 35, 18, 10751, 12]",True
99770,Asterix & Obelix: God Save Britannia,5.1,2012-10-17,fr,"[10751, 12, 35]",True
23706,All About Steve,4.9,2009-08-06,en,[35],True
950925,Hunting Souls,6.7,2022-04-04,en,[27],True
812488,Don't Come Back Alive,5.9,2022-09-02,es,"[53, 14, 27]",True
8997,Hollow Man II,4.9,2006-05-23,en,"[27, 53, 878]",True
3777,Throne of Blood,7.9,1957-01-15,ja,"[18, 36]",True
188166,Blue Ruin,6.8,2014-04-25,en,"[80, 53]",True
487672,Reign of the Supermen,7.1,2019-01-13,en,"[878, 16, 28]",True
357786,Kizumonogatari Part 1: Tekketsu,7.7,2016-01-08,ja,"[16, 14, 9648]",True
972313,Blowback,6.2,2022-06-17,en,"[28, 9648, 53, 80]",True
448491,Little Forest,7.6,2018-02-28,ko,[18],True
25793,Precious,7.3,2009-11-06,en,[18],True
13995,Captain America,4.5,1990-12-14,en,"[28, 12, 878, 10752]",True
423453,Sahara,5.9,2017-02-01,fr,"[12, 16, 35, 10751]",True
286554,Two Night Stand,6.4,2014-09-26,en,"[10749, 35]",True
11584,Roxanne,6.4,1987-06-19,en,"[35, 10749]",True
10145,The Forgotten,5.9,2004-09-24,en,"[53, 18, 9648, 878]",True
9573,Blood Work,6.2,2002-08-09,en,"[53, 80, 28, 9648]",True
46919,Daisies,7.4,1966-12-30,cs,"[35, 18]",True
10449,When a Man Loves a Woman,6.5,1994-04-29,en,"[18, 10749]",True
544431,The Clovehitch Killer,6.4,2018-11-16,en,"[18, 9648, 80]",True
518527,Harry & Meghan: A Royal Romance,7,2018-05-13,en,[10749],True
440626,Sobibor,6.5,2018-05-03,ru,"[10752, 18]",True
34494,Sorry if I Love You,5.9,2008-01-25,it,[35],True
11857,Orange County,6,2002-01-11,en,"[35, 18]",True
983105,The Year I Started Masturbating,5.9,2022-10-21,sv,"[35, 18, 10749]",True
18857,Crime Story,6.6,1993-06-24,cn,"[28, 80, 53]",True
442065,The Last Full Measure,7.4,2020-01-23,en,"[18, 28, 10752]",True
339395,Georgetown,5.9,2019-05-14,en,"[80, 18]",True
417643,In Darkness,6.1,2018-05-25,en,"[53, 9648]",True
741689,Everyone is There,7.9,2020-01-15,ko,[18],True
418437,Unforgettable,5.9,2017-03-06,en,"[18, 53]",True
15144,Sixteen Candles,6.8,1984-05-04,en,"[18, 10749]",True
17334,The Other End of the Line,6.5,2008-10-29,en,"[35, 10749]",True
10351,Wishmaster,6,1997-09-19,en,"[27, 14]",True
1016541,Driving Mum,0,2024-01-05,is,"[18, 35]",True
835112,Ted Bundy: American Boogeyman,6.9,2021-08-16,en,"[53, 80]",True
499028,Be with You,8.3,2018-03-14,ko,"[10749, 18, 14]",True
261,Cat on a Hot Tin Roof,7.7,1958-08-29,en,[18],True
1216909,Ole Aale,0,2024-01-05,mr,"[10751, 35]",True
928344,Weird: The Al Yankovic Story,6.7,2022-09-08,en,"[10402, 35, 80]",True
752455,Angela's Christmas Wish,6.4,2020-12-01,en,"[16, 10751]",True
698438,Swapping: Perfect Neighbor,4.7,2019-11-04,ko,[10749],True
41201,The Illusionist,7.3,2010-06-16,fr,"[16, 18]",True
1362,The Hobbit,6.5,1977-11-27,en,"[10751, 14, 16, 12, 10770]",True
558449,Untitled Gladiator Sequel,0,2024-11-20,en,"[28, 18, 12]",True
439058,Hey Arnold! The Jungle Movie,7.7,2017-11-23,en,"[10751, 35, 16, 12, 10770]",True
166076,Superman: Unbound,6.6,2013-04-23,en,"[16, 28, 12]",True
517940,Euphoria,6.5,2018-10-25,it,[18],True
14444,The Rugrats Movie,6.1,1998-11-20,en,"[10751, 16, 35, 12]",True
10758,Waitress,6.8,2007-05-25,en,"[18, 35, 10749]",True
99367,Date and Switch,5.8,2014-02-14,en,[35],True
11006,Smokey and the Bandit,7,1977-05-26,en,"[28, 12, 35]",True
581577,Persian Lessons,7.7,2020-04-17,de,"[10752, 18]",True
48492,Detective Dee and the Mystery of the Phantom Flame,6.6,2010-09-18,zh,"[28, 12, 18, 9648]",True
426426,Roma,7.7,2018-08-25,es,[18],True
301372,Voice from the Stone,5.6,2017-04-28,en,"[9648, 53, 18, 10749]",True
3784,Frankie and Johnny,6.7,1991-10-11,en,"[18, 10749, 35]",True
