ID	Title	Vote Average	Date	Original Language	Genre IDs	IsMovie
1219638	78 Days	0	2024-01-24	sr	[18]	True
1176848	Silent Love	0	2024-01-26	ja	[10749, 18]	True
1219782	Sunday	0	2024-01-16	sr	[18]	True
1231134	8×8	0	2024-01-18	id	[18]	True
1231008	Pinky and Papa	0	2024-01-18	en	[18]	True
1089737	Saindhav	6	2024-01-13	te	[28, 80]	True
1227964	RIGGED: Death of the American Voter	0	2024-01-26	en	[]	True
1159060	Ritual	0	2024-01-25	es	[99]	True
1225458	Sevappi	0	2024-01-12	ta	[18]	True
1219670	There Was Nothing Here Before	0	2024-01-25	ar	[99]	True
1162143	Romeo Ingkar Janji	0	2024-01-25	id	[18, 10749]	True
1210627	Baby boom, or Egg Nogg 5	0	2024-01-26	pl	[35, 10749]	True
1020354	Viduthalai: Part II	0	2024-01-25	ta	[18, 80, 28]	True
1019258	Bachelor Party	0	2024-01-26	kn	[35]	True
1205918	National Theatre Live: Dear England	0	2024-01-25	en	[18]	True
1214687	Saving Art	0	2024-01-24	en	[18]	True
1232019	Roxane Bruneau : à sa manière	0	2024-01-21	fr	[99, 10402]	True
1231342	Hiver 54 : L'Abbé Pierre et l'insurrection de la bonté	7.3	2024-01-20	fr	[99]	True
1225854	Kojja	0	2024-01-19	en	[]	True
1084849	Elle & lui & le reste du monde	0	2024-01-17	fr	[35, 10749]	True
1000638	Brazza, Chronicle of a Wasteland	0	2024-01-24	fr	[99]	True
1219814	Cinema Bruciato	0	2024-01-25	de	[99]	True
1113782	I Would’ve Been Happy	0	2024-01-25	en	[16]	True
1205899	Framed	0	2024-01-25	es	[53]	True
1055426	The Instability of Clouds	0	2024-01-25	en	[18]	True
1203670	Children of War and Peace	0	2024-01-25	fi	[99]	True
1228974	Retour à la terre	0	2024-01-17	fr	[99]	True
1219644	Bite	0	2024-01-25	nl	[18]	True
1053511	Roxy	10	2024-01-25	de	[35, 53, 18]	True
1218175	Trauma Porn Club	0	2024-01-25	nl	[53, 18, 27]	True
1105777	Persona non grata	0	2024-01-26	de	[18]	True
1219739	Heresy	0	2024-01-25	nl	[18, 27, 9648]	True
1219592	Journey of Shadows	0	2024-01-25	xx	[16]	True
1219722	God Between Us	0	2024-01-25	de	[99]	True
1230014	Roadtrip	0	2024-01-17	tl	[35, 18]	True
1046924	Singapore Saloon	0	2024-01-25	ta	[35, 18, 10751]	True
1219721	Future Me	0	2024-01-25	nl	[99]	True
1219575	Grey Bees	0	2024-01-25	uk	[18]	True
1037051	Trust	0	2024-01-25	it	[18]	True
1209403	Mário	0	2024-01-25	en	[99]	True
1064802	Lion-Girl	0	2024-01-26	ja	[28, 878]	True
1225644	Blue	0	2024-01-17	en	[18]	True
1219724	Maia – Portrait with Hands	0	2024-01-25	ro	[99]	True
1219676	Cosmic Miniatures	0	2024-01-25	en	[99]	True
1219737	Venus	0	2024-01-25	nl	[878, 27]	True
1230743	23 Hours	0	2024-01-25	es	[878, 35, 12, 14, 10751]	True
1114281	Dasama	0	2024-01-18	or	[10749, 18]	True
1158460	İnadıyla Şampiyon	0	2024-01-26	tr	[99]	True
931825	Madame Luna	0	2024-01-25	sv	[18]	True
1102510	The Elite of Devils	1	2024-01-18	th	[27]	True
1230097	Blue Star	0	2024-01-25	ta	[18]	True
1220076	Baulera 12	0	2024-01-25	en	[99]	True
1219594	She Fell to Earth	0	2024-01-25	zh	[18]	True
1219741	ZONE	0	2024-01-25	de	[18, 14]	True
1219584	Me, Maryam, the Children and 26 Others	0	2024-01-25	fa	[18]	True
1214091	Yesterday After Tomorrow	0	2024-01-25	ar	[]	True
1230961	Between Notes	10	2024-01-17	en	[18, 10402]	True
1053927	Eternal	0	2024-01-25	da	[878, 18]	True
1220386	Msaytbeh, the Elevated Place.	0	2024-01-25	ar	[99]	True
1231443	Horizon	0	2024-01-16	en	[18]	True
1228977	Terra Luna	0	2024-01-17	fr	[99]	True
1172604	Faro	0	2024-01-26	es	[27, 53, 18]	True
1219704	Devastated	0	2024-01-25	bn	[18]	True
1224544	Woolly	0	2024-01-26	no	[99]	True
1219707	yours,	0	2024-01-25	en	[99]	True
1047917	Scarborn	0	2024-01-26	pl	[36, 18]	True
1219586	Moses	0	2024-01-25	en	[18]	True
1219595	sr	0	2024-01-25	de	[99]	True
1215156	Die Ausstattung der Welt	0	2024-01-25	de	[99]	True
1219689	Tale of Shepherds	0	2024-01-25	es	[]	True
1217389	Small Hours of the Night	0	2024-01-25	en	[18]	True
1226413	The Queen	0	2024-01-25	ar	[35]	True
1086683	Plastic Fantastic	0	2024-01-25	de	[99]	True
1219606	Portrait of a Certain Orient	0	2024-01-25	pt	[18]	True
1220367	Keep Looking	0	2024-01-25	en	[18]	True
1219731	Schneewittchen	0	2024-01-25	en	[99]	True
947467	Arf	0	2024-01-25	it	[16, 10751, 18]	True
1219668	Avant-Drag!	0	2024-01-25	el	[99]	True
1226785	Days of our 'Memories'	0	2024-01-25	en	[10749, 16]	True
1228943	Saapala	0	2024-01-26	mr	[80, 53]	True
1219880	Five Apples Don't Make a Pair	0	2024-01-25	nl	[]	True
1069185	Inshallah a Boy	8	2024-01-12	ar	[18]	True
1220379	lessons on flight	0	2024-01-25	es	[99]	True
1220357	The Inescapable Desire of Roots	0	2024-01-25	zh	[18]	True
1219844	History Is Written at Night	0	2024-01-25	es	[]	True
1225480	Diagnonsense	0	2024-01-17	no	[99]	True
1184247	Abraham Ozler	7	2024-01-11	ml	[53, 18, 80]	True
1220399	The Silence of Iron	0	2024-01-25	pt	[99]	True
1219831	The Watchman	0	2024-01-25	tr	[]	True
1214503	A Short Film About a Chair	0	2024-01-25	ar	[99]	True
1128836	Sehidup Semati	5.5	2024-01-11	id	[27, 53]	True
926813	Amityville Bigfoot	0	2024-01-23	en	[27]	True
1220420	Water Hazard	0	2024-01-25	pt	[18]	True
1219742	The Waste Land	0	2024-01-25	en	[99]	True
1219738	Wayfaring Stranger	0	2024-01-25	en	[99]	True
1207602	King Baby	0	2024-01-25	en	[18]	True
1219513	Flathead	0	2024-01-25	en	[18]	True
1224876	Lúcido	0	2024-01-22	pt	[28, 18, 80]	True
1208971	Head South	0	2024-01-25	en	[18]	True
1221617	Navardev Bsc. Agri	0	2024-01-26	mr	[10751, 10749, 18]	True
1219682	a Few Mornings, an Evening	0	2024-01-25	nl	[99]	True
1219869	(Re)membering the riots in Afrikaanderwijk in 1972 or guest, host, ghos-ti	0	2024-01-25	nl	[99]	True
1219692	It Is Lit	0	2024-01-25	sv	[18]	True
1219599	Under a Blue Sun	0	2024-01-25	he	[99]	True
1188796	Cordon Bleu	0	2024-01-25	de	[35]	True
1229648	Give Me A Ride	0	2024-01-26	zh	[]	True
1107103	Miss	9	2024-01-15	en	[27]	True
1219729	Obedience	0	2024-01-25	cn	[99]	True
1222548	Lost in the Deep Sea	0	2024-01-25	en	[18]	True
1219699	Nécrose	0	2024-01-25	ar	[99]	True
1213764	'Lolo & Sosaku' The Western Archive	0	2024-01-25	xx	[18]	True
1219841	Like a Sick Yellow	0	2024-01-25	sq	[]	True
1219833	Void	0	2024-01-25	ja	[18]	True
1226617	The Salvages	0	2024-01-26	en	[27]	True
1220358	If I'm Here It Is by Mystery	0	2024-01-25	pt	[18]	True
1220389	Molecular Delusions	0	2024-01-25	fr	[99]	True
1220384	Magic & Propaganda	0	2024-01-25	ru	[99]	True
1043311	Mission: Chapter 1	0	2024-01-12	ta	[53, 28]	True
1201574	The Boy	0	2024-01-25	he	[]	True
1219859	3 MWh	0	2024-01-25	cs	[]	True
1151778	Big Expectations	0	2024-01-27	sv	[18]	True
1219878	Ecumenopolis	0	2024-01-25	nl	[]	True
1211994	Pendekar Awang: Darah Indera Gajah	0	2024-01-11	ms	[28, 12, 18]	True
1213778	Панические атаки	0	2024-01-25	ru	[18]	True
944368	Le bonheur est pour demain	0	2024-01-31	fr	[18]	True
1219892	De wereld van Carlijn	0	2024-01-25	nl	[99]	True
1219590	Formosa Beach	0	2024-01-25	pt	[18]	True
1219824	Godsterminal	0	2024-01-25	sv	[18, 99]	True
1219529	Aire: Just Breathe	0	2024-01-25	es	[18]	True
1219672	Dolomite and Ash	0	2024-01-25	ru	[18]	True
1225977	Last Night at Terrace Lanes	0	2024-01-16	en	[27]	True
1219794	TABOO – Amos Guttman	0	2024-01-25	he	[99]	True
1226409	The Eid Night	0	2024-01-25	ar	[18]	True
1206174	¿Ahora somos 3? Sí, mi amor	0	2024-01-25	es	[35]	True
1219826	Joymoti Never Left	0	2024-01-25	as	[18]	True
1215011	Mais Uma Taça	0	2024-01-25	pt	[99]	True
1177334	Adrift Potentials	0	2024-01-26	pt	[99, 36]	True
1219881	The Gap	0	2024-01-25	nl	[]	True
1191434	Rambai Sonna Kadhai	0	2024-01-25	ta	[18]	True
1053059	Cold Road	0	2024-01-26	en	[53, 28]	True
1231476	A Man with a Red Bag	10	2024-01-15	fa	[99, 36]	True
1219657	Animalia Paradoxa	0	2024-01-25	es	[878]	True
1219716	Amsterdam Alert	0	2024-01-25	nl	[18]	True
1219798	Pandoras Vermächtnis	0	2024-01-25	de	[99]	True
1220089	Descent	0	2024-01-25	en	[99]	True
1229980	Iznik, les mystères de la basilique engloutie	0	2024-01-25	fr	[99]	True
1219708	We're on Air	0	2024-01-25	pt	[18]	True
1219588	The Rim	0	2024-01-25	es	[18]	True
1219719	Failed Emptiness	0	2024-01-25	xx	[99]	True
1214776	Naked Nations – Tribe Hong Kong	0	2024-01-26	en	[99]	True
1220096	Denials, Decoys	0	2024-01-25	en	[99]	True
1196250	BATUCAÊ	0	2024-01-25	pt	[18]	True
1016324	So Close to the Sun	6	2024-01-17	fr	[18]	True
1220359	I. / II. / III.	0	2024-01-25	en	[99, 16]	True
1219726	Makbetamaximus	0	2024-01-25	tl	[99]	True
1220369	Ice Blink	0	2024-01-25	sv	[99]	True
1219933	Someone Called me Black Snake	0	2024-01-25	en	[16]	True
1219732	The Silent Path	0	2024-01-25	id	[99]	True
1220417	You can't get what you want but you can get me	0	2024-01-25	nl	[99]	True
1219889	Tisztás	0	2024-01-25	hu	[]	True
1219720	Fire on Water	0	2024-01-25	ta	[18]	True
1219581	Kiss Wagon	0	2024-01-25	ml	[18]	True
1219882	Know Your Stones	0	2024-01-25	de	[]	True
1219848	Flatastic	0	2024-01-25	xx	[16]	True
1231377	E-Sarn Tootsie Part 1	0	2024-01-25	th	[35]	True
1220424	The Third World After the Sun	0	2024-01-25	es	[99]	True
1220385	El neceser rojo	0	2024-01-25	es	[99]	True
1220099	Dear Shadow, My Old Friend	0	2024-01-25	nl	[99]	True
1220083	A Brave New World	0	2024-01-25	zh	[18]	True
1219891	Trees of Rotterdam	0	2024-01-25	en	[]	True
1219842	I Would Rather Be a Stone	0	2024-01-25	hr	[]	True
1230527	Cem Karaca's Tears	0	2024-01-26	tr	[18, 10402]	True
1218245	Hellhounds	0	2024-01-08	en	[27, 28]	True
1231138	Dan Nightingale's Special	0	2024-01-17	en	[35]	True
1219857	6000 Mensonges	0	2024-01-25	fr	[]	True
1209432	Halves of Three	0	2024-01-25	en	[10749, 18]	True
1220414	Zanatany, L'empreinte des linceuls esseulés	0	2024-01-25	fr	[99]	True
1214952	DUCK	0	2024-01-25	en	[18]	True
1220404	Stero	0	2024-01-25	en	[18]	True
1219886	Morgen doen we het beter	0	2024-01-25	nl	[]	True
1219840	Petticoat Fire	0	2024-01-25	en	[]	True
1220423	To the Spirits in the Room	0	2024-01-25	en	[18]	True
1220401	Questioning the Existence of Alec	0	2024-01-25	en	[99]	True
1220393	Peeper	0	2024-01-25	ko	[18]	True
1220112	I Am Hymns of the New Temples	0	2024-01-25	ar	[18]	True
1220103	Flux	0	2024-01-25	en	[16, 99]	True
1219839	Teen Girl Fantasy	0	2024-01-25	en	[]	True
1219830	Workers' Wings	0	2024-01-25	sq	[]	True
1193404	The Electric Kiss	0	2024-01-25	en	[99, 16]	True
1201524	Niyathi	0	2024-01-26	ta	[80, 53]	True
1208945	Pet Shop Boys Dreamworld: The Hits Live	0	2024-01-31	en	[10402, 99]	True
1213202	Point Blank	0	2024-01-26	en	[28, 18, 80]	True
1208619	Leaving Jesus	0	2024-01-27	en	[99]	True
1229164	Gepack	10	2024-01-25	sl	[12, 35, 18]	True
1220398	Silent Panorama	0	2024-01-25	xx	[16]	True
1177858	La primera mirada	0	2024-01-25	es	[99]	True
1219834	To Exist Under Permanent Suspicion	0	2024-01-25	fr	[18]	True
1228036	It's Ok	0	2024-01-25	ar	[]	True
1219872	Ans en het universum	0	2024-01-25	nl	[99]	True
1023122	Steppenwolf	0	2024-01-25	kk	[18]	True
1231542	Pushing The Boundary: The Making of Modern Problems	0	2024-01-26	en	[99, 10402]	True
1219694	Binary	0	2024-01-25	en	[27, 18]	True
1218172	Memory Dealers	0	2024-01-25	nl	[878, 18]	True
1202107	Amiltyville Apartment	0	2024-01-26	en	[27]	True
1219733	Song of All Ends	0	2024-01-25	ar	[99, 18]	True
1219873	Berichten uit de Hunkerbunker	0	2024-01-25	nl	[99]	True
1220481	Blossom	0	2024-01-25	en	[16]	True
1219875	Blue Rock	0	2024-01-25	nl	[]	True
1219522	Tenement	0	2024-01-25	km	[18]	True
1219516	Yohanna	0	2024-01-25	id	[18]	True
1229929	Number 10	0	2024-01-11	fa	[18]	True
1131466	Dama Inerte	0	2024-01-26	pt	[18]	True
1220374	Lose Voice Tool Kit	0	2024-01-25	it	[18]	True
1220976	Surf on, Europe!	0	2024-01-25	en	[]	True
1220400	Schlafsand	0	2024-01-25	fr	[99]	True
1219660	Anubhuti	0	2024-01-25	hi	[10402, 18]	True
1220362	Leela	0	2024-01-25	hi	[18]	True
1219888	Seven Fragments of Her Life	0	2024-01-25	xx	[16]	True
1220390	Preoperational Model	0	2024-01-25	nl	[16]	True
1220409	space_invaders.exe	0	2024-01-25	en	[99, 16]	True
1219934	Ade (on a Sunday)	0	2024-01-25	en	[]	True
1219876	Centre for Creativity	0	2024-01-25	uk	[99]	True
1220412	Sleepy Heads	0	2024-01-25	ro	[18]	True
1220396	On Plains of Larger River & Woodlands	0	2024-01-25	pt	[99]	True
1220376	Line of Sight	0	2024-01-25	en	[16, 99]	True
1220107	Dig It	0	2024-01-25	nl	[99]	True
1219937	102 Narra	0	2024-01-25	en	[]	True
1219855	Crazy Lotus	0	2024-01-25	th	[]	True
1219847	Flower Show	0	2024-01-25	en	[16]	True
1219837	Terminal Island	0	2024-01-25	en	[]	True
1192417	Follow Bear to Adventure	0	2024-01-12	zh	[35]	True
1195504	Golden Dragon	0	2024-01-25	km	[18]	True
1218587	Songs Of Kamui	0	2024-01-26	ja	[]	True
1226567	London's Rocketship Launchers	0	2024-01-25	en	[]	True
1226564	Bakari	0	2024-01-25	en	[]	True
1219852	Los dos lados de la tortuga	0	2024-01-25	es	[]	True
1220395	Pain	0	2024-01-25	hr	[99]	True
1220105	East Coker	0	2024-01-25	zh	[18]	True
1220380	Materia vibrante	0	2024-01-25	es	[99]	True
1219884	Martyrs of the Anthropocene	0	2024-01-25	en	[]	True
1219854	Daphne Was a Torso Ending in Leaves	0	2024-01-25	xx	[]	True
1226086	ManguJyoti	0	2024-01-25	en	[80, 35, 10751]	True
1220482	Blèh	0	2024-01-25	en	[16]	True
1220406	Spirits of the Black Leaves	0	2024-01-25	th	[99]	True
1219851	Few Can See	0	2024-01-25	en	[]	True
1141721	Red Light Spells Danger	0	2024-01-15	es	[18, 14, 27]	True
1220480	Coin coin	0	2024-01-25	en	[16]	True
1220392	Pistoleras	0	2024-01-25	de	[18]	True
1220381	Man of Aral	0	2024-01-25	en	[99]	True
1219939	1014	0	2024-01-25	en	[99]	True
1219932	Azul Pandora	0	2024-01-25	en	[]	True
1219895	Where Do Ideas Come From?	0	2024-01-25	en	[]	True
1219887	Ninfa Fluida	0	2024-01-25	nl	[]	True
1219877	The Clearing	0	2024-01-25	nl	[]	True
1219856	Break no.1 & Break no.2.	0	2024-01-25	zh	[]	True
1170876	Pacific Fear	0	2024-01-15	fr	[27]	True
1215073	We will definitely talk about this after the last air raid alert stops	0	2024-01-26	uk	[99, 16]	True
1221291	Kolpaçino 4 4'lük	0	2024-01-12	tr	[35]	True
1218509	Pete Davidson: Turbo Fonzarelli	5.9	2024-01-09	en	[35]	True
1077328	Fuks 2	3	2024-01-12	pl	[35, 28]	True
1193989	Melukis Luka	0	2024-01-26	en	[18]	True
1122605	Dream Team	0	2024-01-29	en	[80, 35]	True
995808	The Falling Star	0	2024-01-31	fr	[80, 35]	True
1216280	Nayab	0	2024-01-26	ur	[18, 10751]	True
1166092	Tails [the Flip of a coin Finale]	0	2024-01-27	en	[80]	True
1229088	GCW: Look at Me 2024	0	2024-01-26	en	[]	True
1145958	Parents à perpétuité	8	2024-01-10	fr	[18]	True
1228509	Island Hunter	0	2024-01-08	zh	[18]	True
1196066	Kim Dae-jung on the Road	7	2024-01-10	ko	[99]	True
1172099	Bizkarsoro	0	2024-01-12	eu	[18]	True
1229827	The Unmeasureable	0	2024-01-27	sv	[]	True
1230430	无间毒票	0	2024-01-13	zh	[28, 80]	True
1232167	The Killing of Time	0	2024-01-20	en	[18, 35, 80]	True
1232092	Trump: The Return?	0	2024-01-16	en	[99]	True
1231995	Boarder: Dangerous Cohabitation	0	2024-01-12	ko	[10749]	True
1231994	Des baleines, des tortues et des hommes	7	2024-01-22	fr	[99]	True
1231973	A Bloody Long Run	0	2024-01-16	en	[99]	True
1231958	O Hóspede	0	2024-01-22	pt	[]	True
1231941	Ugo: A Homecoming Story	0	2024-01-16	en	[99]	True
1231926	Roubar um Plano	0	2024-01-19	pt	[]	True
1231923	Quando Aqui	0	2024-01-19	pt	[]	True
1231768	Querido Theo	10	2024-01-18	es	[10749, 18, 10402]	True
1215335	The Moment	0	2024-01-17	en	[35, 18, 10749]	True
951175	My Paper Life	0	2024-01-24	fr	[99]	True
1229461	Behold, A Pale House	0	2024-01-26	en	[53]	True
1218344	O Gráfico Amador	0	2024-01-16	pt	[99]	True
1077120	Johnny Puff: Secret Mission	0	2024-01-12	en	[16, 10751]	True
1158016	Velda: A Mom's Story of Suicide	0	2024-01-15	en	[99]	True
1103864	Vilse	0	2024-01-27	en	[12]	True
1231876	Calber Island	0	2024-01-16	en	[18, 53]	True
1210466	Razakar: The Silent Genocide of Hyderabad	0	2024-01-26	te	[36, 18]	True
1221789	Dobbiamo stare vicini	5.6	2024-01-10	it	[35]	True
1208069	End All, Say All	0	2024-01-26	en	[27, 9648, 18, 878]	True
1224476	Retro Therapy	0	2024-01-16	fr	[]	True
1000143	Ma part de Gaulois	0	2024-01-31	fr	[35]	True
1214803	Girl in the Video	0	2024-01-13	en	[18, 53, 10770]	True
1220337	Marvel Studios Assembled: The Making of Echo	0	2024-01-31	en	[99]	True
1232101	Forgotten	9.5	2024-01-16	ar	[9648]	True
986855	If Only I Could Hibernate	6.5	2024-01-10	mn	[18]	True
1070500	Pastkarte no Romas	0	2024-01-12	lv	[35, 18]	True
1228158	Naval Gays	0	2024-01-27	en	[]	True
1232023	Precious	0	2024-01-16	en	[99]	True
1229218	Grey	5	2024-01-12	en	[35, 18]	True
1181863	Animal Adventures: Save The Forest	0	2024-01-15	en	[]	True
1220121	Help! I Think My Teacher is Racist	0	2024-01-16	en	[18]	True
1230815	Treasures of the Trade	0	2024-01-14	pt	[]	True
1231576	MasterChat GPT	0	2024-01-26	pt	[35, 27]	True
1215064	8 Billion Selves	0	2024-01-26	en	[16]	True
1061922	Sawan Bannok Kokkok The Culture On-Son E-Sarn	0	2024-01-11	th	[10402]	True
1214957	Colmillos	0	2024-01-26	es	[99]	True
1168537	A Crônica do Cara da Bicicleta	0	2024-01-17	pt	[16, 35, 14]	True
1228532	豆包县令	0	2024-01-09	zh	[18, 35]	True
1231696	From the Observatory they saw me	0	2024-01-26	en	[99]	True
1229130	Am I Human?	0	2024-01-26	en	[]	True
1229680	Justo a Tiempo	0	2024-01-11	es	[35, 28, 12]	True
1171096	Naa Saami Ranga	0	2024-01-15	te	[28]	True
1001008	Sous le vent des Marquises	0	2024-01-31	fr	[35, 18]	True
1231992	The Initiate	0	2024-01-16	en	[80, 53]	True
1230620	Riyadh Poem	0	2024-01-13	ar	[18]	True
1026821	The Storm	6.3	2024-01-12	zh	[16, 14, 28, 12]	True
1171930	Revivre	0	2024-01-10	fr	[99]	True
965292	Natatorium	0	2024-01-28	is	[53, 18]	True
1053508	Droit de regard	0	2024-01-31	fr	[18, 10770]	True
1217410	Prepare to Die	0	2024-01-13	en	[28, 53]	True
1226078	Jack Whitehall: Settle Down	0	2024-01-30	en	[35]	True
1195425	War Blade	0	2024-01-09	en	[10752, 53]	True
1221499	Blood Demons	0	2024-01-14	en	[27, 80]	True
1229809	esencialmente sufrir, esencialmente humano	0	2024-01-26	es	[18]	True
1215072	Unfolding	0	2024-01-26	en	[99]	True
1215066	Small Acts of Violence	0	2024-01-26	en	[16]	True
1229426	Kumara Blues	0	2024-01-26	en	[18, 10749]	True
1229135	TV & VT-Works	0	2024-01-26	de	[]	True
1229122	MASC4MASC	0	2024-01-26	sv	[]	True
1221740	Back to Prologue	0	2024-01-26	en	[]	True
1228672	Snooze	0	2024-01-15	en	[]	True
1215065	Realmbreak Hotel	0	2024-01-26	en	[16]	True
1200939	Unbearable BloodLust	0	2024-01-15	en	[53]	True
1210309	FUKUYAMA MASAHARU LIVE FILM Kotodama no Sakiwau Natsu @NIPPON BUDOKAN 2023	0	2024-01-12	ja	[10402]	True
1220441	Great Pretender: Razbliuto	7	2024-01-09	ja	[16, 80, 28]	True
878560	We Are All In This Together	0	2024-01-12	en	[99]	True
1231392	Lithium Lake and Island of Polyphony	0	2024-01-15	en	[]	True
1231785	Aru Tozasareta Yuki no Sanso de	0	2024-01-12	ja	[]	True
1186527	Lights Out	0	2024-01-12	en	[27]	True
1226189	Skater Zombies: The Villain	0	2024-01-27	en	[27, 28]	True
542181	Helicopter	0	2024-01-15	en	[99]	True
1232142	Plane of Incidence I	0	2024-01-16	en	[]	True
1232053	What is wrong with us?	0	2024-01-16	en	[]	True
999191	No One and Nothing	0	2024-01-31	fr	[18, 53]	True
1225776	The Gift That Gives	0	2024-01-14	en	[10749, 35]	True
1231370	Pour le meilleur et pour le pire	0	2024-01-14	fr	[35, 10751]	True
1230814	Unexpected Travels: 24hr in Malta	0	2024-01-27	en	[]	True
1231721	When TV Interviews Go Horribly Wrong	0	2024-01-14	en	[]	True
1218666	Pitica and the Perfect Sandwich	0	2024-01-27	pt	[16, 12, 35]	True
1227924	CREATE OR DIE	0	2024-01-30	en	[99]	True
1231916	The Untold Story of Pecharunt	0	2024-01-15	es	[]	True
1231427	麻雀沟	0	2024-01-15	zh	[18]	True
1227108	Ajay Gadu	0	2024-01-13	te	[]	True
1212997	Crossroads	0	2024-01-15	en	[53]	True
1227762	Zuckerberg: King of the Metaverse	0	2024-01-14	en	[99]	True
1215951	Diamond Singh Aam Aadmi	0	2024-01-14	hi	[18, 10751]	True
1225471	Sur Lagu De	0	2024-01-12	mr	[18, 10751]	True
1230084	Night To Be Gone	0	2024-01-11	de	[18]	True
1200208	The Shamrock Spitfire	0	2024-01-19	en	[10752, 18]	True
1229831	XXL	0	2024-01-27	sv	[]	True
1231933	Black Codes	10	2024-01-15	fa	[99, 36]	True
1229089	GCW: Effy's Big Gay Brunch 8	0	2024-01-27	pt	[]	True
1142275	Alter Ego Film Project	0	2024-01-31	en	[10402, 53, 18, 14, 27, 10749]	True
1231898	Gabart, quand gagner ne suffit plus	0	2024-01-15	fr	[99, 12]	True
1231843	Lost in the Walls	0	2024-01-15	en	[]	True
1224557	contact	0	2024-01-15	en	[18]	True
1227182	Gone and Taken	0	2024-01-15	en	[53, 18]	True
1229645	This is Life	0	2024-01-13	zh	[]	True
1198843	Mirror, Mirror: TRANSVILE	0	2024-01-13	en	[18, 27]	True
1212597	Axel Falcon	0	2024-01-12	en	[28, 878]	True
1230882	The Grandfather Paradox	10	2024-01-13	en	[16, 53, 9648]	True
1077260	Night Falls	7	2024-01-12	zh	[18]	True
1219743	Shattered Glass: A WNBPA Story	0	2024-01-31	en	[99]	True
1231019	kain tayo!	0	2024-01-15	tl	[16]	True
1224530	Blood Money	0	2024-01-12	en	[80, 18, 53]	True
1230102	Am I a Psycho?	0	2024-01-29	en	[53, 18]	True
1217232	Pulang Tak Harus Rumah	0	2024-01-15	en	[18, 35]	True
1229282	Deus Ex Max	0	2024-01-15	cs	[35, 878, 18]	True
1229241	Blue	0	2024-01-15	en	[99]	True
1231376	Fission	0	2024-01-15	fr	[18]	True
1182222	15 Years	0	2024-01-11	de	[18]	True
1230971	Le Ministre qui ne devait pas l'être	7	2024-01-14	fr	[99, 10770]	True
1134701	Boomerang	0	2024-01-15	en	[35]	True
1219510	The Ballad of Suzanne Césaire	0	2024-01-30	en	[18]	True
1030224	A Place of Our Own	0	2024-01-12	hi	[18]	True
967353	Qalb	0	2024-01-12	ml	[10749, 18, 10751]	True
788035	My Sassy Girl	0	2024-01-31	tl	[35, 10749, 18]	True
1232756	Desperado	0	2024-01-18	zh	[18, 28, 80]	True
1232605	(un)broken rhythms	0	2024-01-16	en	[99]	True
1232595	Gobstopper	0	2024-01-20	en	[]	True
1232591	Jesse Ventura Shocks the World	0	2024-01-16	en	[99]	True
1232565	Liar: The Fake Grooming Scandal	0	2024-01-17	en	[99]	True
1232560	Paternoster	0	2024-01-19	en	[18, 9648]	True
1232553	The Unbreakable Tatiana Suarez	0	2024-01-31	en	[99]	True
1232420	The Jitterbug	0	2024-01-17	en	[99]	True
1232409	A Inteligência Artificial Contra a Estupidez Natural na Oficina do Diabo	0	2024-01-27	pt	[18]	True
1232377	Bear Overtakes Bull Market	0	2024-01-17	en	[35, 18]	True
1232354	Povo da Floresta	0	2024-01-18	pt	[99]	True
1232353	Through Our Thorns	0	2024-01-18	bg	[18]	True
1232307	Sauve-moi Morphée	7	2024-01-17	fr	[]	True
1232290	Strange Things in Night Rain and Autumn Light	0	2024-01-17	zh	[]	True
1232286	All guys are the same	0	2024-01-17	en	[35]	True
1232281	Hassan's Tomatoes	0	2024-01-16	ar	[99]	True
1231612	Red Wine	0	2024-01-17	en	[]	True
1229728	Maria Theresa’s Dark Side	0	2024-01-13	de	[99, 36]	True
1205780	Defoe	0	2024-01-19	en	[99]	True
1191399	Wisteria	0	2024-01-19	en	[53]	True
1171060	Altar Boys	0	2024-01-18	en	[18, 35]	True
1232054	Theoria	0	2024-01-15	en	[]	True
1228324	My Zombabe	8	2024-01-10	tl	[10749, 35, 27]	True
1214555	Mosaic	0	2024-01-13	en	[27]	True
1230391	The Bastard Son of Goatman	10	2024-01-14	en	[27, 53]	True
1230761	Highway to Hell	10	2024-01-13	en	[80, 28]	True
1226671	No bajes de la cama	0	2024-01-14	es	[27, 35]	True
1231454	Éric Lapointe : face à ses démons	10	2024-01-14	fr	[99]	True
1104071	Honeymoon	0	2024-01-12	es	[18]	True
1230087	Delivery	0	2024-01-12	en	[27, 35]	True
1230842	2023微博之夜	0	2024-01-13	zh	[99, 10402]	True
1229504	Yaşam Koçu	0	2024-01-12	tr	[35]	True
1231475	Dans un cinéma près de chez vous	7	2024-01-14	fr	[99]	True
1230665	A Summer Surprise	0	2024-01-30	en	[]	True
1229120	The Northern Part of My Life	9	2024-01-11	en	[99]	True
1232515	Edmisio, que foi para São Paulo atrás do dinheiro que o vento leva	0	2024-01-15	pt	[99, 18]	True
1223653	Film COVID (Totalitarisme helvétique ?!)	0	2024-01-14	fr	[99]	True
1224614	Kong and Jigme	4	2024-01-11	zh	[18]	True
1231352	The '78 Slasher: A Halloween Fan Film	0	2024-01-13	en	[27]	True
1228714	Drag Must Go On	0	2024-01-12	pt	[99]	True
